Seed,100,225,400,625,900,1225
745,-140.8534016,,,,,
746,-141.4187696,,,,,
747,-135.4698605,,,,,
748,-124.7510144,,,,,
749,-127.9024614,,,,,
750,-139.4000282,,,,,
751,-131.76683,,,,,
752,-122.3718985,,,,,
753,-125.3225313,,,,,
754,-134.8326335,,,,,
755,-135.5628233,,,,,
756,-128.6161203,,,,,
757,-134.6543209,,,,,
758,-114.4264065,,,,,
759,-135.4151724,,,,,
760,-134.1228338,,,,,
761,-120.8574539,,,,,
762,-125.6331545,,,,,
763,-131.7803732,,,,,
764,-153.87081,,,,,
765,-126.3418291,,,,,
766,-125.8511825,,,,,
767,-129.6111324,,,,,
768,-122.6879517,,,,,
769,-130.0961215,,,,,
770,-124.0216062,,,,,
771,-130.0899156,,,,,
772,-141.70075,,,,,
773,-134.7579853,,,,,
774,-127.6505204,,,,,
775,-139.5874935,,,,,
776,-132.1163153,,,,,
777,-137.9765093,,,,,
778,-137.600373,,,,,
779,-136.8489828,,,,,
780,-138.6045682,,,,,
781,-120.9688698,,,,,
782,-114.1499994,,,,,
783,-137.2112327,,,,,
784,-127.6733429,,,,,
785,-132.6356092,,,,,
786,-118.5037296,,,,,
787,-137.7209042,,,,,
788,-125.5888794,,,,,
789,-132.4022483,,,,,
790,-124.4075621,,,,,
791,-119.2731429,,,,,
792,-144.0984744,,,,,
793,-125.0787606,,,,,
794,-138.5765351,,,,,
795,-140.600886,,,,,
796,-123.7051202,,,,,
797,-128.3798082,,,,,
798,-117.3892252,,,,,
799,-133.3914645,,,,,
800,-138.903888,,,,,
801,-124.8758254,,,,,
802,-134.5512383,,,,,
803,-134.6953429,,,,,
804,-140.0867048,,,,,
805,-146.6874886,,,,,
806,-139.4692883,,,,,
807,-139.3776524,,,,,
808,-136.388789,,,,,
809,-120.9975041,,,,,
810,-134.9639048,,,,,
811,-133.7741927,,,,,
812,-127.8189866,,,,,
813,-132.625323,,,,,
814,-131.3328568,,,,,
815,-126.7096667,,,,,
816,-124.0524722,,,,,
817,-126.2262734,,,,,
818,-142.1988443,,,,,
819,-124.2258881,,,,,
820,-129.1417453,,,,,
821,-142.5702236,,,,,
822,-121.7303853,,,,,
823,-137.7411394,,,,,
824,-140.0212976,,,,,
825,-130.9636707,,,,,
826,-132.709029,,,,,
827,-130.3490783,,,,,
828,-136.636196,,,,,
829,-142.1141099,,,,,
830,-139.0303099,,,,,
831,-132.4937537,,,,,
832,-126.3466305,,,,,
833,-130.2647335,,,,,
834,-135.4035494,,,,,
835,-134.5286149,,,,,
836,-131.1766648,,,,,
837,-133.5065269,,,,,
838,-143.2244699,,,,,
839,-133.8631973,,,,,
840,-124.5520029,,,,,
841,-123.0336744,,,,,
842,-132.3863598,,,,,
843,-130.2665972,,,,,
844,-123.548678,,,,,
845,-142.4772954,,,,,
846,-141.5094706,,,,,
847,-129.5839243,,,,,
848,-129.198315,,,,,
849,-127.4700662,,,,,
850,-131.1774822,,,,,
851,-126.832613,,,,,
852,-130.8371109,,,,,
853,-127.0352778,,,,,
854,-125.2514765,,,,,
855,-143.4025567,,,,,
856,-137.9543087,,,,,
857,-129.1319218,,,,,
858,-125.405015,,,,,
859,-121.647384,,,,,
860,-124.3059964,,,,,
861,-122.3730771,,,,,
862,-112.8145373,,,,,
863,-128.3649355,,,,,
864,-133.2547958,,,,,
865,-126.2665097,,,,,
866,-134.15401,,,,,
867,-135.929476,,,,,
868,-131.4947034,,,,,
869,-131.1520482,,,,,
870,-146.3547137,,,,,
871,-129.5471586,,,,,
